region,region_name,variable,unit,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
TLS,Timor-Leste,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07417811221157637,0.29040933402080227,0.26403802478831495,0.12266641537602961,0.28972738483285615,0.28108966801494994,0.5598702034793479,0.35128667570070726,0.36130454231235415,0.2980357933665061,0.2648246287314274,0.27133205398183197,0.24150328302898194,0.2067303050175397,0.2023772285677814,0.2369863006403688,0.28164049891166054,0.26915864321515776,0.31097887515683803,0.3466169541288041,0.3142604589552592,0.3089048941545945,0.22713917097407083,0.21231713295737567,0.28027277063965567,0.351568650533209
TON,Tonga,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,0.18790720334334302,0.16560121017257975,0.1759139873622885,0.17290816560750305,0.16226600858777945,0.15889946774997588,0.1780302028719088,0.2298300305267871,0.22893738807612923,0.2829178323360664,0.2774221082321408,0.2190738279201733,0.2556387102672461,0.2647560630668705,0.2592027434152264,0.20916171273901982,0.27054693884517744,0.2350964029661966,0.287256529555279,0.23994778525997737,0.21823317410027568,0.2438066290334746,0.27849187351226323,0.26632731285526884,0.2770267583757726,0.31969567894937095,0.29031324176162804,0.2947117629329785,0.3388857978171789,0.29876877968199844,0.2449987099218362,0.251436053029248,0.2677218537794023,0.26249675687538665,0.26797978534914496,0.26710318714416914,0.28165172652247,0.27972846324523537,0.33334486640992916,0.3721638300736003,0.3786143548273273,0.3942920785151131,0.3929897831882294
TTO,Trinidad and Tobago,Carbon Intensity,kg CO2 / $,0.7103535909869105,1.110665725683359,1.7003332576061136,0.37345612624433494,0.7842718796015796,1.0663758268452226,0.7998291622526879,0.8965436376862037,0.7422735023601499,0.6982570596257955,1.5542284096871792,1.3852722134158342,1.332075511720025,1.494034796739218,1.5392043938958064,1.4520272362498088,2.2585636465118655,2.1020827537615463,1.8105005240520886,1.9068388469554207,1.7493085165154851,1.7046717131918963,1.7530342635175216,1.728198864500754,1.972097743884547,2.435031824051813,2.1083905274989148,2.2262532603069802,2.097682128122177,2.1515649602938147,2.234885011931426,2.165766554992311,2.214692389170648,2.0321764237975355,1.7298212332008853,1.5993697142421988,1.8704022512651934,1.7822178975347984,1.7349380530377962,1.8230309152850153,1.83907813025852,1.938660838684028,1.926700019022597,1.8999916221107638,1.7774562949694577,1.9557231535940705,1.9309233677144355,1.9664593251276472,1.8553228396497414,1.9395630099038257,1.9899468672585716,1.98081549125667,1.8085724416112183,1.737751672892415,1.7183750619671485,1.6810817570802623,1.5908778748017274,1.6887038926411782,1.7061771849763119,1.718184237348365,1.6164327803557597,1.7019027266624562,1.6815769501017737,1.5688140680121752
TUN,Tunisia,Carbon Intensity,kg CO2 / $,,0.2875138007903958,0.3063304036084969,0.3719035998725201,0.5525681773155977,0.5065952059830859,0.5735221197330391,0.6126436696749841,0.6465137565856681,0.6618395489803198,0.6137065862766092,0.624778220579997,0.5967545525256457,0.6124039237104526,0.6334038734233144,0.6076292234364666,0.5938232771755162,0.6635770237727608,0.6912120557122279,0.7596312856631133,0.7656433762937056,0.7519142105989944,0.7320205383688838,0.830410081789008,0.8021816676151596,0.7853903954453549,0.8053599518318835,0.7355870655552366,0.7796976941760797,0.8137163851652619,0.766007681896904,0.8751353542161692,0.7747194417413082,0.8247019359223695,0.7761317924108112,0.7647216566852818,0.7289638237489955,0.7162755535886347,0.7061756163380563,0.6977559405678542,0.6990743145161135,0.7036441435632318,0.7029761802620397,0.6864094079277167,0.6752186013982315,0.6658892302816191,0.6445210276112926,0.646622432955796,0.6442925935831038,0.6223462694941294,0.6689646781925674,0.6268304677359192,0.6342822461179992,0.619027583200017,0.6300483501728096,0.6664351916763194,0.6463028386496299,0.649597724865225,0.6297218144984084,0.6057988370962794,0.6249156860695918,0.6537372891964137,0.6600584748648092,0.6824578586008051
TUR,Türkiye,Carbon Intensity,kg CO2 / $,0.24365127394200584,0.2486425091272874,0.29342967317889895,0.2819315004178926,0.31059113546680167,0.31412042195906426,0.32533219528261875,0.3300878264782874,0.3348631004302509,0.3437982532212975,0.36591382439871517,0.38780113007860145,0.40709562158030155,0.4352427455267399,0.42343225941463103,0.4242077641274815,0.43064421159813887,0.46051746242621816,0.4290517103474865,0.4223135815424781,0.4339146562250999,0.43568037807687854,0.45800671856277597,0.4545479085086085,0.45011644699484304,0.4807412664530861,0.4915678800208666,0.4987804663050373,0.47336955894301364,0.5205985711864072,0.5250925872671796,0.5437271291093125,0.5371008018902097,0.5204388633719653,0.5345249754401908,0.5362646916003894,0.5497802479599165,0.5429531513149233,0.5302733023182864,0.537289407009526,0.5556367726586328,0.5476013555578109,0.5328445475044913,0.539199085932935,0.5076914589775268,0.5040599184626458,0.502448674706927,0.5313881243827354,0.5219316707925892,0.5586030488506687,0.5148306522022204,0.5008477909740152,0.49759273261441433,0.44736790119650277,0.44680245287468023,0.4453586829571764,0.4545733353273601,0.44884049206250554,0.42677077670489966,0.40388235487418767,0.4065852509725437,0.3999934654953753,0.36612674563395164,0.34415890648189146
TUV,Tuvalu,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1699276772948795,0.16400831648277472,0.1595585649625762,0.15325838293086705,0.13896780036749576,0.14628875072475991,0.15556240181624184,0.14141611922660952,0.36731088690207353,0.37314641481412225,0.2512021664528668,0.3768032496793001,0.34403774970718726,0.359675829239332,0.3680403834076886,0.38599357284220986,0.3768032496793001,0.3516830330340136,0.3297028434693879,0.3516830330340136,0.359675829239332,0.3367177975857578,0.34403774970718726,0.3297028434693879,0.3297028434693879,0.2985988016326534,0.28260243725947554,0.27584858032233356,0.27207413974471106,0.2390345490655902,0.24970945879915615,0.2504404103647091,0.2530722316428257,0.24794068453097565
UGA,Uganda,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,0.10930010961922178,0.11642724345843725,0.11052262773424781,0.12148831315056609,0.13767856328435857,0.14502086529262295,0.15038199121455884,0.13116466771886975,0.1170899395286578,0.11369171172887158,0.11246932787338586,0.10378107761496282,0.08661566904406431,0.10149827473016643,0.10236757989257543,0.1015956575797445,0.11023376762776105,0.10589690355428971,0.11135669005928828,0.11024226416040617,0.10347273187936967,0.1016521652642971,0.10113403545302282,0.1193966932783903,0.12729117761147601,0.1335034411787175,0.12596353262399193,0.12728432592813374,0.14337919575594577,0.14041250991141344,0.12825433176996237,0.12816717745836562,0.1328251296470513,0.1397333598905666,0.14130980872708962,0.15394705635424652,0.14844965011137862,0.1447454187568299,0.13584929894373088,0.14695397435664587,0.13128268348385685,0.12467024217221884
UKR,Ukraine,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.534460483745542,4.381425846145704,3.964845993343412,4.37324794838591,4.292800641180546,4.435964554267148,4.47733827834048,4.773604218127177,5.0556035091032205,5.065752910286073,5.055327600605376,4.976072486924083,4.527655926947004,4.090622323837064,3.9995184338707768,3.6969528732926187,3.5051203021670823,3.1697959769030373,3.104104022339633,3.065378487357877,2.8646128597450957,2.7116176414772197,2.7209523235243496,2.7719272111039386,2.7539019074450075,2.7144721879132865,2.651339768858545,2.5536363341055077,2.4583674833074043,2.5088843586623844,2.337056242533128,2.3451663231863042,2.1771061047136775,2.1079020078492783,2.0704936395104343,1.9517011077990845,1.7882036117845743
URY,Uruguay,Carbon Intensity,kg CO2 / $,0.25705863407761687,0.23930964778789754,0.2366496354131889,0.2544020145119851,0.2620332520074587,0.31420665002520154,0.29837750877318436,0.2798685636569503,0.27465834944121914,0.297256647992596,0.29808804521223903,0.30228570558258683,0.3204482154889395,0.3037383562439946,0.2904982583863941,0.2875698856677114,0.27318595953987485,0.25794881260526653,0.24868658357747483,0.255956265157471,0.2246859588543358,0.2036482831281781,0.20451171987768346,0.17861001076434646,0.16331813224729144,0.1537325804244184,0.13617002935577757,0.1411353263482934,0.18789170583531567,0.18842884024117662,0.15359384901881087,0.1692982014049686,0.1781703268496156,0.149811130636295,0.12678322230749292,0.14545989725819225,0.16341116159063215,0.15356509479690728,0.1502591143976217,0.18081487296720997,0.14535307689159366,0.14434690910936582,0.1417429009446553,0.1396582536026667,0.16349767729957845,0.15657234260901548,0.1732690137296552,0.14661683911004306,0.1886476191312071,0.17534482446430383,0.12890495452491513,0.14894361086341748,0.16150781801480235,0.13459896590249498,0.11631530490735943,0.11688605935927536,0.11117939723878095,0.10326749650587505,0.10992993853137978,0.10757569942962608,0.11589038757579255,0.13311882105351794,0.13006672275855383,0.13050676898169777
UZB,Uzbekistan,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4763079166085054,3.2967869133092034,3.2934722206100457,3.2104646208973913,3.20130783080903,3.9115955210134024,4.170809269937392,4.177652018594758,4.024288740841009,4.084684729897028,3.9130593517610044,4.162837882150603,4.077384778954461,3.9233209065192125,3.8501887052109542,3.889461142634549,3.667323199790959,3.3817306537898166,2.978332806454059,2.8470321823374047,2.578187453813992,2.4519055970990853,1.930551236461317,1.768590666628398,1.7574664764833499,1.6463749912115884,1.4553676774112474,1.3055318845403256,1.1787347448812013,1.1858919226403637,1.1260267281374743,1.0018079689564794,0.9982677360473553,0.9951755113712787,1.0302698573566158,1.009985248390435,0.9486806920521144
VCT,Saint Vincent and the Grenadines,Carbon Intensity,kg CO2 / $,0.06905238106614683,0.06606158583280781,0.06370804393029188,0.09062182263891416,0.10926746224015053,0.08664719834890361,0.10830899793612951,0.11970995033078156,0.13487215939778727,0.1748279882627838,0.1578640876519496,0.15331366061571766,0.1523005708947353,0.18845123023694607,0.16910327992864985,0.18302945957933092,0.16582237034793135,0.14644814330552147,0.14822727601784427,0.11470233895192432,0.1399591139908762,0.1337863405244651,0.14085893265945257,0.16293621918814777,0.21166314360804364,0.19934493024533748,0.18877407204304644,0.2192759776981401,0.16476120211054138,0.1895569691821661,0.1906721479581538,0.19710083556594105,0.18528356011035665,0.21636548083869533,0.25822383474046157,0.2541359163499799,0.25807318697941156,0.24933366581610772,0.29276642944513015,0.2915191375182333,0.2549494199072285,0.30694689849111806,0.30327405777743,0.3009744917506456,0.3211997016610269,0.3134005492900092,0.28802435504653934,0.3023850388089925,0.2823434968745379,0.36263287919395604,0.29968650423050397,0.29648927440486456,0.3129317193038803,0.29086763928160947,0.33036735290945307,0.29813024438480035,0.29520770476283203,0.26012896849925465,0.2820353796848565,0.2631831353366223,0.29709013482455765,0.28055206181755005,0.27022692216397526,0.26904661945768166
VNM,Viet Nam,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,0.5091210317009193,0.5914398065538229,0.5614061672598607,0.6133961372521841,0.5778177287814149,0.4058184933145326,0.4726942148409968,0.44771314422595127,0.4138370143016639,0.40765808503721174,0.4484547083630314,0.4501931085874281,0.48553066671054596,0.5757193459448369,0.572624923821083,0.5543222982038737,0.5766905863628765,0.6140273238312497,0.6584352843251483,0.6844540199327469,0.7326867907281597,0.7341733835388775,0.7135407307891026,0.6779333106208834,0.7230380163561452,0.7471692786677578,0.7870623200046587,0.8040360836675615,0.7162450076715808,0.7113753545510653,0.8046128103421314,0.8929482188962017,0.8682749012249005,0.8348996329530217,0.8738474049403426,1.0806165011717308,1.117648868189848,1.041354684306264,0.9104938817199099,0.9832456236723404
VUT,Vanuatu,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,0.18539441986936436,0.20924832438895155,0.1650943886841923,0.1618891722963428,0.16838492270965885,0.15367094300270465,0.33472340690305685,0.16253469183674568,0.13599504494567513,0.1915434374438103,0.17817271902494464,0.16889948990252682,0.1637453773940003,0.15961857679777486,0.15845323565243444,0.14526137329094752,0.1438175243860784,0.17958723929208886,0.17863032471172574,0.16919620163755553,0.1759590602469708,0.16611694825247805,0.17912438655479773,0.17383071003995013,0.16668279328172897,0.11150702443413292,0.10588925381961077,0.07932368197300343,0.16014362740633017,0.14603308102214235,0.17988599603164795,0.17764962318855312,0.19311934408139114,0.16535200135676315,0.15430247837685104,0.21561471971302518,0.1784516943870141,0.19110932382394366,0.17410427754871113,0.21258105974853345,0.18909846766032842,0.24326535116921877,0.2522954941585862,0.2440182446492168,0.2506999408985286
WSM,Samoa,Carbon Intensity,kg CO2 / $,,,,,,,,,,,0.08603948384100274,0.09474586007444673,0.09326545601884126,0.08692702705997159,0.11678457103147954,0.16187089327460472,0.11105096164988741,0.18653091203768252,0.2370039824296453,0.1820340224246357,0.17717773373624512,0.19476313550848345,0.16855886208502063,0.16783543102803697,0.16570192243276777,0.18602756575708657,0.18471807051232222,0.18382999506513711,0.19499836473088475,0.18802759217512596,0.20527901573449497,0.22762090949149033,0.2368492278654775,0.23594759145195532,0.2248090643689816,0.2512725438462116,0.2571299618549134,0.2554861004023546,0.28676344439991314,0.2662391449477174,0.2670304689537679,0.26778184994321247,0.2655259483442561,0.2466350953759898,0.250376714411756,0.24000614476406812,0.24010433983993504,0.2491109102366314,0.21600989174374666,0.2270584479422204,0.232559069165726,0.23289704320409366,0.23727361414288922,0.24631418319872492,0.2539332918864016,0.2756389765839346,0.26761067692481494,0.2720194893962558,0.2655182288291619,0.28939867075315406,0.26639300538953475,0.2863633135567019,0.3171940293214817,0.29831266939348
YEM,Yemen,Carbon Intensity,kg CO2 / $,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3980378300098777,0.35901967350923386,0.35891537253176126,0.3014765481017855,0.3245612771327755,0.34286369303843506,0.33478951854267247,0.3426025554980475,0.34101837837405025,0.37581508283393017,0.3789394622419422,0.3964395733588053,0.37035399351235526,0.39788405834926366,0.41364961134688577,0.42477417061173933,0.452194401109992,0.43353381472221497,0.4331202017596054,0.45748290254690005,0.4078988112265274,0.39024583593173956,0.32428814249333976,0.42295079866658725,0.41084782337258113,0.3023522403010037,0.2437159881176018,0.24456122113095555,0.2898734866190476,,,,,
ZAF,South Africa,Carbon Intensity,kg CO2 / $,1.490317718806552,1.497864408461546,1.4597543427004631,1.411680195912016,1.4249000734364057,1.4392142555354548,1.3790710449722923,1.3419191974839042,1.3288009698244494,1.3166896724846917,1.3076200653683807,1.411405084868212,1.4144004271645318,1.3667428421625356,1.3117471869257327,1.3516667665295825,1.3784019758783337,1.428545038168301,1.4016088044425286,1.4627438342889447,1.431710055570142,1.5308226386478287,1.6763419250582412,1.7777252104400598,1.828755290979812,1.8996830076493758,1.938260666418604,1.8878555313026555,1.888879177755614,1.8342386172773035,1.6900492061697978,1.7788931569661273,1.680018503446542,1.7642989604668302,1.8075327662108183,1.872217417940279,1.8051489410627066,1.8633553905233233,1.8157719538387964,1.7620684638803477,1.7064527444621846,1.6322373643189054,1.5100348317781862,1.6637893349364825,1.7679785503520566,1.555619772118113,1.581264729553609,1.5622029723831203,1.6119660577072499,1.5888813251282448,1.4856227088945209,1.4489263319822214,1.3937871998456761,1.3590850130722525,1.3788212424173627,1.2868874815913482,1.3092070151803812,1.2444239879518209,1.2137169472894653,1.2946004987452915,1.2889549855319598,1.1860728901444397,1.1058897220482409,1.0879211326616878
ZMB,Zambia,Carbon Intensity,kg CO2 / $,1.1627360039381427,0.9768957005361992,0.9677397425034786,0.9009279949029266,0.7633575724858453,0.781754293470487,0.7402563123425905,0.938758451217788,0.884580644289392,0.8307399128997549,0.6989788585558385,0.7034442347143318,0.6908614708987647,0.7876156384362606,0.6773467775389324,0.6731038873709491,0.6248483290468958,0.6083908819909714,0.5622681687173439,0.6007816681258793,0.5712125584391525,0.5127952908750651,0.5516376351489819,0.5226322628242299,0.45101213753767877,0.4324936136691734,0.4502580180614284,0.40917150584323964,0.4476636441189195,0.3738780819416769,0.35187362600028776,0.3483008778007136,0.36081709463268774,0.34360893842237533,0.3649509163806934,0.3174843239093543,0.2564385728625198,0.3163794638494936,0.30739912467627595,0.22916943203677878,0.22138065458248116,0.22216193120235164,0.22107084557868306,0.21868189784438705,0.20724075714245316,0.20597005952407363,0.1899107902060988,0.18023116374195994,0.186093126988124,0.19623130196435193,0.18879875089920814,0.193285870756457,0.22190470777239743,0.22391393630888756,0.23617332409150912,0.23833813880005397,0.26596322762028657,0.30009678054183636,0.3124262505202167,0.3217464254252104,0.34776740611065543,0.31428645377552034,0.29261029724312065,0.2867859254887366
